"Step","2023_10_16__094646 - hinter_latency","2023_10_16__094646 - hinter_latency__MIN","2023_10_16__094646 - hinter_latency__MAX","2023_10_16__094646 - test_query","2023_10_16__094646 - test_query__MIN","2023_10_16__094646 - test_query__MAX","2023_10_16__094646 - epoch","2023_10_16__094646 - epoch__MIN","2023_10_16__094646 - epoch__MAX","2023_10_16__094646 - pg_lateny","2023_10_16__094646 - pg_lateny__MIN","2023_10_16__094646 - pg_lateny__MAX"
"260","0.126938","0.126938","0.126938","0","0","0","0","0","0","0.124653","0.124653","0.124653"
"261","0.20133","0.20133","0.20133","0","0","0","0","0","0","0.199042","0.199042","0.199042"
"262","0.659353","0.659353","0.659353","0","0","0","0","0","0","0.659714","0.659714","0.659714"
"263","0.135237","0.135237","0.135237","0","0","0","0","0","0","0.136481","0.136481","0.136481"
"264","0.9239360000000001","0.9239360000000001","0.9239360000000001","0","0","0","0","0","0","0.9287369999999999","0.9287369999999999","0.9287369999999999"
"265","0.020354","0.020354","0.020354","0","0","0","0","0","0","0.020287","0.020287","0.020287"
"266","0.055765999999999996","0.055765999999999996","0.055765999999999996","0","0","0","0","0","0","0.055729999999999995","0.055729999999999995","0.055729999999999995"
"267","0.143811","0.143811","0.143811","0","0","0","0","0","0","0.14523","0.14523","0.14523"
"268","2.24752","2.24752","2.24752","0","0","0","0","0","0","2.232002","2.232002","2.232002"
"269","3.7015219999999998","3.7015219999999998","3.7015219999999998","0","0","0","0","0","0","3.668824","3.668824","3.668824"
"270","0.052884","0.052884","0.052884","0","0","0","0","0","0","0.053596","0.053596","0.053596"
"271","0.07601000000000001","0.07601000000000001","0.07601000000000001","0","0","0","0","0","0","0.075784","0.075784","0.075784"
"272","0.012992","0.012992","0.012992","0","0","0","0","0","0","0.012966","0.012966","0.012966"
"273","0.019463","0.019463","0.019463","0","0","0","0","0","0","0.019335","0.019335","0.019335"
"274","0.05529","0.05529","0.05529","0","0","0","0","0","0","0.055215","0.055215","0.055215"
"275","0.216418","0.216418","0.216418","0","0","0","0","0","0","0.217307","0.217307","0.217307"
"276","4.930348","4.930348","4.930348","0","0","0","0","0","0","4.735037999999999","4.735037999999999","4.735037999999999"
"277","1.673067","1.673067","1.673067","0","0","0","0","0","0","1.641402","1.641402","1.641402"
"278","0.23022700000000001","0.23022700000000001","0.23022700000000001","0","0","0","0","0","0","0.19980699999999998","0.19980699999999998","0.19980699999999998"
"279","0.062183","0.062183","0.062183","0","0","0","0","0","0","0.052368000000000005","0.052368000000000005","0.052368000000000005"
"280","0.39391000000000004","0.39391000000000004","0.39391000000000004","0","0","0","0","0","0","0.396994","0.396994","0.396994"
"281","0.323418","0.323418","0.323418","0","0","0","0","0","0","0.296779","0.296779","0.296779"
"282","0.054152","0.054152","0.054152","0","0","0","0","0","0","0.054831000000000005","0.054831000000000005","0.054831000000000005"
"283","0.055600000000000004","0.055600000000000004","0.055600000000000004","0","0","0","0","0","0","0.05782","0.05782","0.05782"
"284","0.19056800000000002","0.19056800000000002","0.19056800000000002","0","0","0","0","0","0","0.192993","0.192993","0.192993"
"285","0.13355099999999998","0.13355099999999998","0.13355099999999998","0","0","0","0","0","0","0.13786","0.13786","0.13786"
"286","2.6764259999999997","2.6764259999999997","2.6764259999999997","0","0","0","0","0","0","2.634203","2.634203","2.634203"
"287","3.1241909999999997","3.1241909999999997","3.1241909999999997","0","0","0","0","0","0","3.1092370000000003","3.1092370000000003","3.1092370000000003"
"288","0.07663299999999999","0.07663299999999999","0.07663299999999999","0","0","0","0","0","0","0.076609","0.076609","0.076609"
"289","0.128212","0.128212","0.128212","0","0","0","0","0","0","0.136991","0.136991","0.136991"
"290","4.484963","4.484963","4.484963","0","0","0","0","0","0","4.280848","4.280848","4.280848"
"291","0.071874","0.071874","0.071874","0","0","0","0","0","0","0.074646","0.074646","0.074646"
"292","1.375132","1.375132","1.375132","0","0","0","0","0","0","1.425309","1.425309","1.425309"
"293","3.252912","3.252912","3.252912","0","0","0","0","0","0","3.538616","3.538616","3.538616"
"294","1.118007","1.118007","1.118007","0","0","0","0","0","0","1.116615","1.116615","1.116615"
"295","0.008885","0.008885","0.008885","0","0","0","0","0","0","0.008718","0.008718","0.008718"
"296","0.17372800000000002","0.17372800000000002","0.17372800000000002","0","0","0","0","0","0","0.174611","0.174611","0.174611"
"297","1.5299559999999999","1.5299559999999999","1.5299559999999999","0","0","0","0","0","0","1.5401859999999998","1.5401859999999998","1.5401859999999998"
"298","0.396033","0.396033","0.396033","0","0","0","0","0","0","0.394476","0.394476","0.394476"
"299","0.050644","0.050644","0.050644","0","0","0","0","0","0","0.050454","0.050454","0.050454"
"300","7.821466999999999","7.821466999999999","7.821466999999999","0","0","0","0","0","0","7.767938","7.767938","7.767938"
"301","1.7527139999999999","1.7527139999999999","1.7527139999999999","0","0","0","0","0","0","1.7593299999999998","1.7593299999999998","1.7593299999999998"
"302","1.989556","1.989556","1.989556","0","0","0","0","0","0","1.67926","1.67926","1.67926"
"303","2.447942","2.447942","2.447942","0","0","0","0","0","0","2.4309209999999997","2.4309209999999997","2.4309209999999997"
"304","0.110064","0.110064","0.110064","0","0","0","0","0","0","0.110446","0.110446","0.110446"
"305","0.042423999999999996","0.042423999999999996","0.042423999999999996","0","0","0","0","0","0","0.042701","0.042701","0.042701"
"306","2.557651","2.557651","2.557651","0","0","0","0","0","0","2.569827","2.569827","2.569827"
"307","0.30043200000000003","0.30043200000000003","0.30043200000000003","0","0","0","0","0","0","0.301987","0.301987","0.301987"
"308","0.013053","0.013053","0.013053","0","0","0","0","0","0","0.013427","0.013427","0.013427"
"309","1.5480180000000001","1.5480180000000001","1.5480180000000001","0","0","0","0","0","0","1.568341","1.568341","1.568341"
"310","0.112548","0.112548","0.112548","0","0","0","0","0","0","0.113286","0.113286","0.113286"
"311","0.055805999999999994","0.055805999999999994","0.055805999999999994","0","0","0","0","0","0","0.058514000000000004","0.058514000000000004","0.058514000000000004"
"312","1.8905750000000001","1.8905750000000001","1.8905750000000001","0","0","0","0","0","0","1.88793","1.88793","1.88793"
"313","9.361554","9.361554","9.361554","0","0","0","0","0","0","9.534285","9.534285","9.534285"
"314","0.127573","0.127573","0.127573","0","0","0","0","0","0","0.154755","0.154755","0.154755"
"315","6.657103","6.657103","6.657103","0","0","0","0","0","0","6.815772","6.815772","6.815772"
"316","0.363956","0.363956","0.363956","0","0","0","0","0","0","0.364825","0.364825","0.364825"
"317","2.1669769999999997","2.1669769999999997","2.1669769999999997","0","0","0","0","0","0","2.167675","2.167675","2.167675"
"318","0.105419","0.105419","0.105419","0","0","0","0","0","0","0.10769","0.10769","0.10769"
"319","0.037832","0.037832","0.037832","0","0","0","0","0","0","0.041607","0.041607","0.041607"
"320","1.185978","1.185978","1.185978","0","0","0","0","0","0","1.15479","1.15479","1.15479"
"321","0.938728","0.938728","0.938728","0","0","0","0","0","0","0.987807","0.987807","0.987807"
"322","0.014537000000000001","0.014537000000000001","0.014537000000000001","0","0","0","0","0","0","0.014494","0.014494","0.014494"
"323","0.39099599999999995","0.39099599999999995","0.39099599999999995","0","0","0","0","0","0","0.40030200000000005","0.40030200000000005","0.40030200000000005"
"324","0.06713899999999999","0.06713899999999999","0.06713899999999999","0","0","0","0","0","0","0.062058","0.062058","0.062058"
"325","4.452326","4.452326","4.452326","0","0","0","0","0","0","4.639638","4.639638","4.639638"
"326","2.3337689999999998","2.3337689999999998","2.3337689999999998","0","0","0","0","0","0","2.376501","2.376501","2.376501"
"327","0.5360090000000001","0.5360090000000001","0.5360090000000001","0","0","0","0","0","0","0.5373450000000001","0.5373450000000001","0.5373450000000001"
"328","5.44799","5.44799","5.44799","0","0","0","0","0","0","5.108948000000001","5.108948000000001","5.108948000000001"
"329","0.519241","0.519241","0.519241","0","0","0","0","0","0","0.5191319999999999","0.5191319999999999","0.5191319999999999"
"330","0.12143999999999999","0.12143999999999999","0.12143999999999999","0","0","0","0","0","0","0.132156","0.132156","0.132156"
"331","0.969656","0.969656","0.969656","0","0","0","0","0","0","0.839157","0.839157","0.839157"
"332","0.195326","0.195326","0.195326","0","0","0","0","0","0","0.15675299999999998","0.15675299999999998","0.15675299999999998"
"333","0.029838","0.029838","0.029838","0","0","0","0","0","0","0.030251","0.030251","0.030251"
"334","0.225682","0.225682","0.225682","0","0","0","0","0","0","0.215076","0.215076","0.215076"
"335","0.10221899999999999","0.10221899999999999","0.10221899999999999","0","0","0","0","0","0","0.10087","0.10087","0.10087"
"336","0.054834","0.054834","0.054834","0","0","0","0","0","0","0.054185000000000004","0.054185000000000004","0.054185000000000004"
"337","1.276188","1.276188","1.276188","0","0","0","0","0","0","1.418846","1.418846","1.418846"
"338","6.613113","6.613113","6.613113","0","0","0","0","0","0","6.516368000000001","6.516368000000001","6.516368000000001"
"339","12.007952999999999","12.007952999999999","12.007952999999999","0","0","0","0","0","0","9.794973","9.794973","9.794973"
"340","0.02509","0.02509","0.02509","0","0","0","0","0","0","0.026350000000000002","0.026350000000000002","0.026350000000000002"
"341","2.111056","2.111056","2.111056","0","0","0","0","0","0","2.1358560000000004","2.1358560000000004","2.1358560000000004"
"342","0.231661","0.231661","0.231661","0","0","0","0","0","0","0.23319399999999998","0.23319399999999998","0.23319399999999998"
"343","0.055184","0.055184","0.055184","0","0","0","0","0","0","0.056060000000000006","0.056060000000000006","0.056060000000000006"
"344","0.058813000000000004","0.058813000000000004","0.058813000000000004","0","0","0","0","0","0","0.061155","0.061155","0.061155"
"345","1.97019","1.97019","1.97019","0","0","0","0","0","0","1.954365","1.954365","1.954365"
"346","0.004628","0.004628","0.004628","0","0","0","0","0","0","0.004684","0.004684","0.004684"
"347","0.7932089999999999","0.7932089999999999","0.7932089999999999","0","0","0","0","0","0","0.856058","0.856058","0.856058"
"348","0.158713","0.158713","0.158713","0","0","0","0","0","0","0.159075","0.159075","0.159075"
"349","4.2808019999999996","4.2808019999999996","4.2808019999999996","0","0","0","0","0","0","4.2372309999999995","4.2372309999999995","4.2372309999999995"
"350","1.8345799999999999","1.8345799999999999","1.8345799999999999","0","0","0","0","0","0","2.044548","2.044548","2.044548"
"351","0.017404","0.017404","0.017404","0","0","0","0","0","0","0.018222000000000002","0.018222000000000002","0.018222000000000002"
"352","0.032820999999999996","0.032820999999999996","0.032820999999999996","0","0","0","0","0","0","0.034925","0.034925","0.034925"
"353","0.213385","0.213385","0.213385","0","0","0","0","0","0","0.223006","0.223006","0.223006"
"354","0.672023","0.672023","0.672023","0","0","0","0","0","0","0.669601","0.669601","0.669601"
"355","0.131744","0.131744","0.131744","0","0","0","0","0","0","0.13363399999999998","0.13363399999999998","0.13363399999999998"
"356","0.608712","0.608712","0.608712","0","0","0","0","0","0","0.620739","0.620739","0.620739"
"357","1.3152629999999998","1.3152629999999998","1.3152629999999998","0","0","0","0","0","0","1.324775","1.324775","1.324775"
"358","0.392737","0.392737","0.392737","0","0","0","0","0","0","0.39346","0.39346","0.39346"
"359","2.440887","2.440887","2.440887","0","0","0","0","0","0","2.4328279999999998","2.4328279999999998","2.4328279999999998"
"360","0.043871","0.043871","0.043871","0","0","0","0","0","0","0.041083","0.041083","0.041083"
"361","5.68346","5.68346","5.68346","0","0","0","0","0","0","5.686431","5.686431","5.686431"
"362","0.087614","0.087614","0.087614","0","0","0","0","0","0","0.087964","0.087964","0.087964"
"363","0.02368","0.02368","0.02368","0","0","0","0","0","0","0.023529","0.023529","0.023529"
"364","1.35833","1.35833","1.35833","0","0","0","0","0","0","1.356774","1.356774","1.356774"
"365","0.160168","0.160168","0.160168","0","0","0","0","0","0","0.160524","0.160524","0.160524"
"366","6.4769369999999995","6.4769369999999995","6.4769369999999995","0","0","0","0","0","0","6.526123999999999","6.526123999999999","6.526123999999999"
"367","0.107337","0.107337","0.107337","0","0","0","0","0","0","0.112125","0.112125","0.112125"
"368","0.060186","0.060186","0.060186","0","0","0","0","0","0","0.060236","0.060236","0.060236"
"369","0.618795","0.618795","0.618795","0","0","0","0","0","0","0.616664","0.616664","0.616664"
"370","0.012314","0.012314","0.012314","0","0","0","0","0","0","0.012355","0.012355","0.012355"
"371","0.234787","0.234787","0.234787","0","0","0","0","0","0","0.23903200000000002","0.23903200000000002","0.23903200000000002"
"372","0.089432","0.089432","0.089432","0","0","0","0","0","0","0.089265","0.089265","0.089265"
"373","0.37923399999999996","0.37923399999999996","0.37923399999999996","0","0","0","0","0","0","0.371772","0.371772","0.371772"
"374","1.060376","1.060376","1.060376","0","0","0","0","0","0","1.049135","1.049135","1.049135"
"375","10.118155","10.118155","10.118155","0","0","0","0","0","0","9.770723","9.770723","9.770723"
"376","0.194866","0.194866","0.194866","0","0","0","0","0","0","0.194142","0.194142","0.194142"
"377","0.045","0.045","0.045","0","0","0","0","0","0","0.046746","0.046746","0.046746"
"378","1.831253","1.831253","1.831253","0","0","0","0","0","0","1.864965","1.864965","1.864965"
"379","0.424576","0.424576","0.424576","0","0","0","0","0","0","0.422768","0.422768","0.422768"
"380","4.811129","4.811129","4.811129","0","0","0","0","0","0","4.8264629999999995","4.8264629999999995","4.8264629999999995"
"381","0.640038","0.640038","0.640038","0","0","0","0","0","0","0.6386130000000001","0.6386130000000001","0.6386130000000001"
"382","3.1833","3.1833","3.1833","0","0","0","0","0","0","2.910199","2.910199","2.910199"
"383","2.530818","2.530818","2.530818","0","0","0","0","0","0","2.269738","2.269738","2.269738"
"384","0.132523","0.132523","0.132523","0","0","0","0","0","0","0.132386","0.132386","0.132386"
"385","0.297226","0.297226","0.297226","0","0","0","0","0","0","0.299209","0.299209","0.299209"
"386","0.727677","0.727677","0.727677","0","0","0","0","0","0","0.743826","0.743826","0.743826"
"387","0.616111","0.616111","0.616111","0","0","0","0","0","0","0.616472","0.616472","0.616472"
"388","0.105666","0.105666","0.105666","0","0","0","0","0","0","0.11225","0.11225","0.11225"
"389","1.010964","1.010964","1.010964","0","0","0","0","0","0","1.013965","1.013965","1.013965"
"390","0.038422","0.038422","0.038422","0","0","0","0","0","0","0.044700000000000004","0.044700000000000004","0.044700000000000004"
"391","0.01227","0.01227","0.01227","0","0","0","0","0","0","0.012614","0.012614","0.012614"
"392","0.5787","0.5787","0.5787","0","0","0","0","0","0","0.588187","0.588187","0.588187"
"393","12.155707","12.155707","12.155707","0","0","0","0","0","0","2.269377","2.269377","2.269377"
"394","0.11856799999999999","0.11856799999999999","0.11856799999999999","0","0","0","0","0","0","0.11801099999999999","0.11801099999999999","0.11801099999999999"
"395","0.210857","0.210857","0.210857","0","0","0","0","0","0","0.21001","0.21001","0.21001"
"396","2.909153","2.909153","2.909153","0","0","0","0","0","0","2.826904","2.826904","2.826904"
"397","0.11334000000000001","0.11334000000000001","0.11334000000000001","0","0","0","0","0","0","0.108675","0.108675","0.108675"
"398","2.285724","2.285724","2.285724","0","0","0","0","0","0","2.1867020000000004","2.1867020000000004","2.1867020000000004"
"399","2.5925059999999998","2.5925059999999998","2.5925059999999998","0","0","0","0","0","0","2.581891","2.581891","2.581891"
